movieId;mdbId;mdbId
7449;335121;1058
7450;323033;1141
7451;377092;0625
7454;338526;131
7455;339419;6899
7457;349169;6428
7458;332452;52
7459;293007;440
7460;379217;83
7477;160184;0375
7479;036515;8440
7481;089092;1864
7482;070034;461
7486;118845;8329
7487;099762;7993
7492;077914;6517
7493;051077;8285
7541;214388;0035
7560;058083;02
7561;098061;1965
7562;118996;0347
7564;058279;0959
7566;088650;0561
7569;062512;67
7570;086034;00
7572;243664;6976
7573;086006;6670
7579;032943;3818
7581;041386;4650
7584;035567;0640
7587;062229;511
7614;048445;3936
7615;089015;94
7616;086984;1507
7618;103939;0435
7619;056241;162
7620;102467;4328
7624;105327;4684
7636;105217;3937
7646;259153;4980
7647;105017;6670
7649;120711;0940
7650;063285;1965
7657;275773;842
7669;112130;64721
7698;078966;88
7700;046268;04
7701;100050;356
7702;037536;2430
7704;090927;6113
7705;045012;3575
7706;020640;3913
7707;102011;7956
7708;061391;8209
7713;034587;5508
7714;061439;8978
7716;087635;7171
7720;073012;2310
7727;087951;7296
7728;038854;5736
7730;107529;5389
7742;094713;2794
7743;089114;872
7745;107617;9552
7748;059592;786
7749;062480;075
7753;207805;6133
7756;029850;0235
7757;057197;1533
7762;080297;40207
7766;050613;777
7767;346336;1659
7772;039066;4098
7773;288439;6876
7781;096321;7780
7782;108171;545
7786;187859;8030
7789;328802;926
7792;071970;7365
7802;080120;1474
7810;146455;0916
7811;146247;0921
7812;121804;0941
7815;092117;4798
7820;053976;1656
7822;046085;5009
7826;039808;0092
7831;031047;4589
7832;037365;4594
7833;034172;4590
7834;027260;4588
7835;039853;4595
7839;033852;0644
7840;031398;4965
7841;287839;92936
7842;142032;76
7843;258760;583
7844;106936;7653
7845;114720;1069
7846;259685;0829
7879;300274;7946
7882;060841;9049
7883;036027;7130
7884;102035;468
7888;061791;2682
7889;070518;1577
7891;058700;1159
7894;067140;36
7895;071249;1942
7896;056412;6206
7899;072913;9636
7900;065738;075
7916;052847;3096
7920;075936;4262
7924;041699;0368
7925;051808;059
7926;057565;2493
7930;105121;3122
7932;235327;4273
7934;086637;1030
7936;063611;6372
7937;057611;1506
7938;057358;9455
7939;055499;1602
7940;051365;9453
7943;038669;4638
7944;058404;4703
7951;100260;0481
7976;209077;090
7979;064689;2632
7980;075784;902
7981;338564;0775
7982;365376;552
7983;087003;2762
7984;091083;4510
7986;102800;5618
7987;092906;4341
7988;120199;0690
7991;072856;3282
7993;052655;2642
8008;046807;8283
8010;105159;3823
8011;343168;4108
8012;199683;291
8014;374546;13
8015;064806;8476
8016;068638;916
8019;308379;2205
8024;108327;7804
8025;124207;6187
8033;060522;001
8035;117658;9434
8042;070379;03
8043;107247;8749
8044;023042;9740
8045;093137;0652
8057;056541;3632
8092;099612;072
8093;192657;0355
8094;047849;4554
8117;180748;50
8118;099399;9086
8119;090888;5392
8121;366532;1277
8125;018455;31
8126;057495;5504
8128;092593;786
8131;243508;10937
8132;104346;6219
8136;049363;8385
8137;054462;7545
8138;053611;2718
8142;221111;1315
8143;048308;5987
8147;062794;9146
8153;049456;9592
8154;053779;39
8157;193253;23
8158;102820;0289
8167;026174;6905
8169;092494;1548
8183;085478;8291
8188;047445;0532
8189;054494;546
8190;057840;2791
8191;064030;2522
8195;053619;165
8196;065466;722
8197;052893;544
8199;046478;4696
8207;069947;909
8225;100258;9185
8228;022111;8257
8232;032617;0643
8235;014429;2596
8236;049949;6786
8238;067350;7459
8239;055601;497
8241;119630;5224
8253;079833;5371
8254;106307;1044
8261;075612;1662
8264;073076;7346
8266;087957;3763
8268;107843;0498
8270;100112;1796
8275;017765;4847
8290;073396;2303
8293;105706;1779
8302;021890;2814
8327;330229;70
8331;033874;6319
8335;029192;1059
8336;035019;9871
8337;046816;0178
8338;039192;6391
8340;079116;0734
8341;040662;0949
8360;298148;09
8361;319262;35
8362;350028;599
8363;367085;2657
8364;367790;8219
8366;332375;3193
8368;304141;73
8369;297284;6617
8370;363226;46
8371;296572;789
8372;356634;920
8373;327162;890
8375;391225;6254
8376;374900;193
8378;101746;6142
8379;085461;2122
8380;106877;5137
8382;093175;5151
8383;314431;1544
8385;055100;0894
8387;110857;1546
8391;077235;8387
8402;099166;2560
8405;063759;8333
8410;047542;8398
8424;020827;0708
8425;100129;6516
8426;093871;3441
8427;078766;7819
8446;041841;8712
8447;047577;31
8450;027300;7658
8451;047885;6516
8454;170259;0573
8456;065889;6451
8458;039040;4568
8459;041452;8571
8461;036777;23665
8462;046963;3336
8463;040495;2000
8464;390521;372
8465;033774;1495
8477;056119;62
8481;032851;3805
8482;037988;6559
8484;053114;1217
8487;054188;9414
8491;042041;5794
8492;044008;3188
8493;100133;2651
8494;059037;86
8495;204137;791
8500;071565;8582
8501;091209;542
8502;044030;7820
8506;289944;7696
8507;022913;36
8511;008133;7653
8512;075222;0970
8518;020641;2812
8521;022835;019
8526;327437;0204
8528;364725;472
8529;362227;94
8530;377752;981
8531;381707;2153
8532;348593;944
8533;332280;1036
8534;338512;997
8535;352277;5237
8542;028772;1939
8571;064100;6520
8574;272045;1386
8575;243135;4908
8577;342213;5783
8578;339840;991
8580;099851;3378
8581;168122;293
8582;104810;6947
8587;230512;1487
8588;250468;4365
8591;087910;0606
8593;104573;6136
8596;078163;081
8600;029870;3696
8601;024803;4494
8604;152930;330
8605;295721;334
8607;388473;3398
8609;014341;01
8610;086873;0631
8611;039370;3466
8614;093693;0780
8617;053622;3724
8620;056732;9264
8622;361596;777
8623;093886;1584
8626;059125;6811
8632;217788;61080
8633;087597;1884
8636;316654;58
8638;381681;0
8640;349683;477
8641;357413;699
8643;356470;1247
8644;343818;048
8645;390221;36
8650;056196;3004
8656;095468;0754
8665;372183;502
8666;327554;14
8667;359423;8923
8670;023563;2206
8677;032475;8064
8684;049902;5244
8685;047216;2395
8690;069280;4559
8695;039169;7437
8711;040613;2294
8712;029284;1463
8713;093744;9051
8714;038776;3485
8718;040806;2694
8720;103007;3287
8724;057091;040
8727;072848;122
8730;243609;783
8738;055572;1522
8743;090729;2976
8748;057171;2801
8753;346091;1316
8754;064840;179
8755;173772;3198
8765;035432;6703
8771;039017;0408
8772;059749;3580
8773;035317;8706
8774;038259;4327
8778;038494;0417
8781;368008;4462
8782;167456;4623
8783;368447;947
8784;333766;01
8795;275083;3305
8796;060438;7768
8798;369339;538
8799;361841;4846
8800;345061;577
8804;096336;1975
8807;366551;1282
8808;368933;1130
8809;337960;4389
8810;370263;95
8813;361309;3601
8814;364751;0762
8815;204313;1026
8827;083652;0120
8830;366174;1237
8831;324127;080
8832;374330;4797
8833;241025;1632
8835;338325;5644
8836;324554;1208
8838;071115;6153
8840;063803;2694
8844;078763;2164
8848;046521;2548
8860;337921;759
8861;318627;577
8864;339412;6232
8865;346156;137
8866;360201;1823
8869;361620;3969
8870;356618;0145
8873;318462;653
8874;365748;47
8875;044509;4214
8879;071877;176
8880;089560;1177
8894;076504;2707
8905;103594;492
8906;078935;689
8907;307453;0555
8908;349710;1128
8910;356721;599
8911;361696;4024
8912;316732;1045
8914;390384;4337
8915;368658;6108
8916;358135;380
8917;372588;989
8918;349416;6358
8919;380609;5313
8920;046874;438
8921;048563;5550
8928;061655;053
8933;090985;8499
8934;103783;6616
8937;390022;3416
8938;390538;435
8939;364343;1099
8943;340012;8701
8946;252028;5566
8947;391198;970
8948;375173;849
8949;375063;675
8950;361862;553
8951;383694;1109
8952;365183;8678
8954;396705;26148
8955;360130;6131
8957;387564;76
8958;350258;677
8959;337876;0740
8961;317705;806
8964;274407;7959
8965;338348;255
8966;362269;1184
8967;387575;1249
8968;367479;0589
8969;317198;801
8970;308644;66
8972;368891;059
8973;275491;40
8974;345950;1836
8977;346491;966
8978;388419;3673
8979;390299;74787
8981;376541;288
8982;327919;5397
8983;385004;550
8984;349903;63
8985;359013;6648
8987;403910;3377
8989;051516;1253
8998;072272;3740
9004;088979;6248
9005;106912;5613
9008;032635;8421
9010;364517;424
9018;391024;8889
25746;014142;8987
25750;015324;92
25752;015841;2359
25753;015881;405
25757;018037;39
25769;019421;5768
25771;020530;26
25773;021079;7899
25782;022718;8365
25788;023427;77
25795;023948;9130
25797;024069;1511
25805;024844;3904
25825;027652;4615
25826;027884;1773
25827;027996;4807
25833;028683;3874
25834;028691;6515
25841;029604;3864
25850;030241;6274
25855;031867;7698
25856;032145;084
25865;032701;7801
25870;033712;8914
25886;035238;2387
25887;035415;7655
25898;036506;1391
25905;037077;2879
25906;037094;3307
25923;038574;4320
25927;038991;0246
25937;040308;9380
25940;040525;766
25946;040876;1609
25947;040919;3115
25952;041587;5578
25959;042200;5209
25962;042646;3388
25963;042804;00
25996;047522;111
25999;047677;8696
26002;048393;4026
26003;048434;03
26038;052278;3137
26048;053115;4528
26052;053168;90
26059;054144;6872
26073;055233;4530
26078;055728;7185
26082;056058;4537
26084;056262;3671
26085;056264;1085
26095;056905;2705
26116;058213;0299
26122;058430;763
26124;058530;348
26131;058946;7295
26133;059026;3187
26142;059418;9715
26147;059798;2731
26150;060107;95
26151;060138;0108
26152;060153;661
26158;060802;89
26159;061101;5706
26169;061882;7905
26171;062136;0227
26172;062138;6039
26176;062374;1212
26183;062687;929
26184;062759;0873
26195;063665;0789
26198;063829;7983
26225;065772;860
26231;066214;6606
26236;066565;0848
26237;066601;998
26242;067023;39
26249;067355;394
26258;067866;3041
26265;068503;8250
26283;069865;7331
26285;069945;410
26303;070698;2307
26308;070842;1035
26313;071269;2044
26317;071464;4402
26322;071571;6246
26326;071615;327
26340;072901;385
26344;073018;0711
26347;073179;3430
26350;073580;652
26357;073820;8783
26359;074084;870
26365;074559;0640
26366;074605;3324
26375;075223;1558
26386;076141;2535
26391;076451;2637
26394;076843;1280
26399;077559;3481
26401;077655;3514
26409;078062;8851
26413;078252;1537
26422;079261;0654
26429;079489;8966
26444;081874;4353
26453;083480;49645
26464;085255;341
26467;085404;012
26471;085474;5251
26472;085482;7435
26492;086491;5301
26498;086994;3418
26504;087065;8677
26510;087225;884
26523;088117;7414
26524;088275;3138
26527;088461;221
26528;088727;7663
26539;089006;2615
26542;089110;0372
26547;089374;056
26554;089869;0176
26555;090056;080
26562;090319;6082
26564;090557;4670
26567;090856;6555
26578;091670;4657
26585;092263;1471
26587;092337;
26590;093066;7421
26593;093171;2572
26599;093412;043
26603;093777;852
26606;093978;0421
26612;094357;8305
26614;094791;677
26622;095050;9314
26629;095444;6296
26630;095655;3192
26631;095715;8917
26645;096386;271
26649;096639;3057
26662;097814;6859
26676;099018;5943
26680;099329;768
26681;099426;1909
26686;099654;0485
26693;099864;670
26694;099902;1821
26695;099951;1344
26696;100029;399
26700;100280;1131
26701;100339;4571
26704;100685;662
26712;101254;0562
26713;101258;8311
26717;101420;483
26726;101786;5330
26729;102015;539
26732;102164;2776
26736;102293;7467
26741;102395;4376
26743;102587;5080
26745;102609;463
26750;102744;588
26761;103516;15993
26764;103923;3995
26765;103950;1198
26776;104652;1621
26777;104663;7714
26778;104670;9087
26782;104802;0082
26791;105391;1962
26792;105402;2590
26796;105682;8150
26797;105764;1778
26810;106341;4135
26812;106356;7678
26819;106950;2088
26828;107612;9371
26838;108170;2664
26840;108188;500
26849;108941;3519
26854;109552;8998
26861;109838;7796
26865;110200;7809
26870;110442;1067
26871;110612;0486
26875;110917;9223
26887;112040;52426
26900;113556;1038
26901;113617;0718
26903;113824;7797
26913;114563;2613
26928;115940;7563
26940;116835;0330
26947;117407;061
26958;118308;2254
26965;118760;6992
26974;119237;8415
26985;119794;765
26999;120131;732
27002;120570;0983
27003;120604;470
27006;120801;0008
27008;120860;2095
27020;123865;4533
27022;124901;812
27032;127357;697
27036;130414;096
27074;145600;7260
27075;146402;1508
27105;158131;3356
27124;161292;7985
27134;164961;597
27140;165662;2485
27155;169590;7074
27156;169858;8491
27176;177262;9587
27178;177858;716
27186;181627;1348
27193;183869;332
27246;206036;8031
27251;207275;10147
27255;209463;3423
27266;212712;44
27306;230025;3048
27311;233298;6234
27317;235198;1075
27320;235618;6171
27328;239655;6246
27329;239894;7208
27368;250223;899
27369;250440;4756
27370;250491;8088
27373;250934;0536
27397;260991;440
27408;265651;0955
27416;269389;0978
27420;270688;1540
27426;271946;1847
27434;273517;1056
27441;275230;19
27450;276830;0046
27473;283877;0726
27478;284837;298
27480;285005;3899
27482;285492;37
27491;286751;7324
27513;290661;025
27523;293715;1178
27537;298482;0981
27539;298504;0918
27549;301167;6222
27555;302585;3984
27563;304262;6184
27584;308152;1427
27592;310775;689
27595;311361;6209
27604;312843;2720
27611;314979;06216
27618;318081;0077
27619;318403;1430
27627;320193;6955
27644;323807;8970
27660;328832;5931
27664;330099;2703
27667;330500;2250
27674;331811;282
27683;334541;0891
27685;334965;2540
27689;337103;0672
27692;337824;4241
27695;337930;1556
27704;338763;177
27705;339135;9277
27706;339291;1774
27708;340477;9341
27716;342492;972
27721;344510;841
27722;345549;1606
27728;347246;2140
27731;347618;5370
27741;351817;2496
27744;352343;9987
27746;353489;0361
27751;355987;6763
27762;361462;5757
27768;363532;1200
27769;363579;0876
27772;364385;1838
27773;364569;70
27776;365190;5500
27778;365265;2583
27784;366292;694
27788;366627;667
27790;366777;3373
27793;367093;0304
27801;368909;316
27802;369060;1647
27803;369702;913
27808;371246;539
27815;372824;528
27816;373283;0105
27820;373861;114
27821;373926;79
27822;374102;3
27826;374277;5177
27829;375073;6766
27830;375104;4747
27831;375912;836
27834;376968;1190
27837;377062;1866
27838;377091;2281
27839;377109;0320
27846;379225;1420
27850;379593;396
27865;384819;889
27866;385017;126
27869;386064;1658
27873;387412;1401
27878;388789;392
27879;388888;843
27882;389326;91
27899;399877;357
27904;405296;509
27905;405821;1662
27912;418038;3372
30707;405159;0
30745;361668;2487
30749;395169;05
30793;367594;18
30803;423866;280
30810;362270;21
30812;338751;567
30816;293508;833
30818;363473;478
30820;361127;692
30822;385267;901
30825;290002;93
30846;364961;42
30848;369672;953
30850;379889;1162
30883;396592;5045
30890;345032;2420
30892;390123;853
30894;375210;1804
30898;365885;1354
30994;081063;7876
31000;092035;6600
31030;040458;3442
31038;090037;3766
31049;098042;20328
31083;104804;9472
31086;070246;4326
31101;326208;8927
31114;373024;5350
31116;034167;6442
31123;310203;229
31150;076929;6220
31162;352520;0609
31184;401233;1633
31193;076363;3716
31221;357277;947
31223;376105;439
31225;393162;214
31260;029942;2390
31297;026421;3892
31309;054248;422
31364;353969;1423
31367;109402;0694
31410;363163;13
31420;398712;978
31422;368578;1637
31424;369226;2142
31427;382077;1096
31431;357507;968
31433;372532;961
31435;417791;1165
31437;408664;517
31445;362590;1413
31522;079095;61
31545;054407;9259
31553;106761;436
31590;046451;7430
31610;363290;4561
31617;054847;6638
31658;347149;935
31660;348121;953
31664;184526;0951
31685;386588;488
31692;327210;2588
31694;361411;7825
31696;360486;61
31698;362165;0214
31700;317132;7880
31702;424227;340
31737;058997;942
31804;403358;040
31851;024601;3128
31867;331933;3498
31878;373074;470
31903;288330;9765
31909;104139;7527
31921;075194;9578
31923;072281;926
31925;073639;4302
31952;373981;204
31973;039417;016
32009;422093;6186
32011;257516;0012
32017;395699;0022
32019;377471;551
32022;424129;0856
32029;340163;026
32031;358082;928
32058;101590;5771
32060;017739;6804
32116;087835;8148
32139;058886;6815
32160;025919;1835
32179;051378;093
32213;377713;38
32234;076245;2222
32243;345853;1196
32289;396652;3374
32291;378947;688
32294;347540;28890
32296;385307;0040
32298;372237;1638
32300;367631;40
32302;430289;7120
32314;374639;8463
32371;040202;6038
32387;060277;9884
32392;292886;7748
32440;102095;2434
32442;109936;2778
32456;110008;5283
32460;119472;58
32469;048801;996
32511;064451;4154
32515;096409;8448
32554;113799;2994
32582;424565;7592
32584;357110;7113
32587;401792;87
32589;388500;4177
32596;318649;364
32598;332047;1431
32600;377059;
32620;356999;1945
32632;070022;6332
32649;076085;2229
32657;093488;9565
32659;274155;029
32666;376717;4181
32728;074806;9971
32743;235712;674
32770;386342;875
32799;022183;653
32862;063821;9225
32875;040497;595
32892;056111;1442
32898;000417;75
32906;075404;0183
32914;319970;342
32917;055805;5267
33004;371724;453
33085;384806;0065
33090;277909;0863
33124;384369;393
33126;079180;6972
33132;403537;3409
33138;362004;3073
33145;391304;976
33148;388183;7360
33154;413845;3020
33158;329774;1679
33162;320661;495
33164;397065;0066
33166;375679;640
33171;370986;1171
33188;089601;4750
33201;177747;3116
33237;028216;3881
33294;090248;463
33310;387892;6810
33312;019777;0625
33421;342272;0913
33435;379357;8643
33437;342258;0027
33493;121766;895
33495;384642;981
33499;369735;379
33558;337721;4694
33564;055913;0271
33615;351283;53
33629;106233;3064
33639;438205;4358
33644;449086;2700
33646;398165;291
33649;384504;9316
33660;352248;21
33669;403508;779
33672;355702;787
33677;436727;3825
33679;356910;87
33681;424774;4199
33683;338095;0226
33725;388139;2109
33779;184424;3589
33781;043949;1620
33794;372784;72
33801;399102;5767
33815;380623;5648
33826;384488;5248
33830;400497;1451
33834;418819;1683
33836;374536;722
33838;436724;287
33880;415978;382
33893;395125;534
33896;420251;3908
33903;408777;76
33966;106613;2574
34018;031060;2553
34048;407304;4
34072;428803;667
34129;376108;233
34143;382628;009
34148;411270;553
34150;120667;738
34153;436613;4278
34162;396269;522
34164;361693;4922
34271;410097;0476
34292;099740;1309
34312;330111;1063
34319;399201;635
34321;408524;3341
34323;395584;696
34326;403217;665
34330;368089;775
34332;405325;1459
34334;382992;0048
34336;417001;1648
34338;436078;5258
34359;060453;2719
34397;193364;7632
34405;379786;6320
34437;412019;08
34450;098019;5074
34482;043362;9946
34520;377818;519
34523;406650;3919
34528;418773;444
34530;367652;1453
34532;397101;913
34534;430105;292
34536;326905;3922
34540;381505;4166
34542;427312;01
34800;089839;7824
34811;396184;1328
35015;361715;5907
35347;047834;1848
35807;049830;3313
35836;405422;957
35957;421239;1460
36276;387898;45
36289;133385;564
36363;091341;0874
36397;361089;4175
36401;355295;442
36477;401244;3169
36509;402901;042
36517;387131;985
36519;388482;335
36525;425123;007
36527;377107;777
36529;399295;830
36533;384286;0092
36535;404030;40
36537;318761;546
36708;385690;5215
36850;095403;0753
36931;386005;1636
37211;032536;2575
37240;436971;4286
37380;419706;814
37382;421054;923
37384;348333;553
37386;402022;202
37444;087289;118
37475;350261;947
37477;399327;074
37495;430651;6133
37545;080149;0319
37720;404032;643
37727;408790;315
37729;121164;933
37731;385002;923
37733;399146;9
37736;380599;57
37739;388980;5487
37741;379725;98
37830;385700;47
37844;403455;4544
37853;378109;1968
37857;366780;4517
38038;312004;33
38061;373469;236
38095;456912;1344
38159;095467;1056
38164;032194;3807
38198;424024;0700
38294;402057;471
38304;367555;9082
38388;380389;763
38583;092240;0017
38798;388125;1931
38886;367089;0707
38992;417217;910
39183;388795;42
39231;368709;621
39234;395972;701
39292;433383;291
39307;418647;2920
39381;421238;6608
39400;432291;91
39414;338427;610
39427;371257;066
39435;386140;656
39444;384680;963
39446;432348;15
39449;387514;313
39516;330702;6729
39715;436058;274
39801;425661;2000
39869;342735;951
40148;365686;0851
40278;418763;5
40339;371606;982
40412;419677;2877
40414;424205;1661
40478;069005;8761
40491;098532;974
40578;200768;6917
40581;433400;0033
40583;365737;31
40597;328132;8098
40614;398017;999
40617;381966;555
40629;414387;348
40697;105946;
40723;416315;885
40732;435625;392
40815;330373;74
40819;358273;9
40826;294870;833
40851;406375;795
40870;401085;1421
40946;422528;6156
40955;411195;420
40959;400525;005
40962;443295;3499
40966;375920;548
41014;065143;0345
41285;416320;16
41527;445620;7
41566;363771;11
41569;360717;54
41571;397535;904
41573;356680;043
41617;285175;4695
41627;061847;7031
41712;202559;2908
41716;365485;515
41724;473107;9595
41769;392465;3478
41828;060474;290
41863;419294;053
41997;408306;12
42002;395251;899
42004;407265;46
42007;398375;800
42009;452598;641
42011;369441;552
42013;267891;927
42015;402894;681
42018;413015;0773
42176;066498;8953
42191;091455;3925
42285;116075;568
42418;402399;1400
42422;370754;7910
42556;057812;4241
42559;059673;9406
42602;444608;8785
42632;451094;550
42638;338075;6433
42718;414852;0045
42723;450278;690
42725;456554;900
42728;375154;044
42730;385726;918
42732;408985;7379
42734;443536;0982
42738;401855;34
42740;433116;5890
42761;140883;9345
42943;089913;2701
42946;085127;1519
43289;142181;8638
43333;240200;509
43376;426578;117
43396;412080;912
43419;416496;969
43460;423409;435
43549;383393;5759
43556;417433;3275
43558;421729;1565
43560;396752;1283
43677;114745;1894
43679;414982;286
43684;437777;5363
43708;425598;92
43744;421994;544
43836;383216;2096
43869;381971;975
43871;408345;754
43904;455857;0053
43908;449061;515
43912;349467;959
43914;380817;4256
43917;397313;036
43919;466342;0073
43921;404390;304
43928;370032;920
43930;397078;0025
43932;454919;682
43936;450232;207
44004;427229;877
44020;491703;4609
44022;438097;50
44189;384814;967
44191;434409;52
44193;454945;655
44195;427944;388
44197;419749;950
44199;454848;88
44204;468565;68
44225;429591;4191
44238;110329;8009
44241;113636;9286
44243;116861;9287
44301;458242;379
44397;454841;792
44399;393735;0067
44511;436864;5555
44555;405094;82
44597;057697;7939
44613;446046;2763
44633;436231;3222
44657;061996;561
44665;425210;86
44694;441909;19
44709;437800;3751
44719;263124;3961
44731;441796;0069
44759;430912;093
44761;393109;270
44773;225481;8349
44777;383353;0177
44788;493459;6070
44828;439815;035
44840;437863;957
44849;386741;389
44851;416331;60
44864;436331;998
44889;404364;0521
44929;424880;441
44931;016914;4954
44937;456396;1490
44943;312318;1304
44972;362120;257
44974;424136;652
45028;420087;526
45062;443632;820
45074;405469;904
45081;384537;88
45106;465142;310
45175;434124;6367
45183;427954;982
45186;317919;56
45208;449089;530
45210;475276;829
45221;430634;0115
45361;429573;0008
45382;398027;870
45431;327084;518
45440;364955;786
45442;409182;03
45447;382625;91
45499;376994;6668
45501;452594;767
45503;438315;3689
45517;317219;20
45635;404802;5402
45648;425055;0919
45658;410400;8344
45662;466909;06
45666;457510;353
45668;410297;044
45672;389860;339
45720;458352;50
45722;383574;8
45726;463034;819
45728;424345;295
45730;452637;697
45732;465624;474
45880;422720;887
45928;489037;3508
45950;497116;781
45969;101545;6270
46062;475293;0947
46105;428649;7628
46231;426627;7741
46322;446059;549
46335;463985;615
46337;455499;513
46347;478209;0604
46367;105187;1692
46530;348150;452
46559;468094;872
46572;443496;8191
46574;422861;4474
46578;449059;73
46664;040338;1631
46723;449467;164
46772;369994;3141
46850;492506;5199
46855;064040;5383
46862;079759;7850
46865;430304;072
46948;385880;297
46965;417148;26
46967;457513;12
46970;415306;718
46972;477347;593
46974;469641;852
46976;420223;262
47044;430357;2
47099;454921;402
47122;455967;293
47124;429589;906
47200;479884;948
47202;430576;48
47254;402910;289
47261;448075;782
47382;462590;762
47384;383060;4113
47404;452039;1712
47423;468489;859
47446;428856;6998
47465;410764;1559
47491;418455;023
47516;433412;0118
47518;384793;788
47538;074442;1689
47566;039211;3813
47610;443543;491
47629;436697;165
47640;486551;988
47644;445990;1652
47646;417225;3816
47721;048980;5265
47725;473753;1227
47736;032339;3810
47774;097702;1937
47793;436689;4055
47810;450345;708
47894;460989;116
47937;464196;072
47950;427969;249
47952;475944;954
47970;434139;511
47978;423169;3075
47997;387808;512
47999;486358;776
48001;456470;963
48032;419198;0846
48043;414993;381
48045;109440;5097
48082;354899;00
48142;387877;676
48150;380066;948
48161;421206;766
48214;382357;595
48262;799954;666
48304;472043;579
48319;454824;664
48322;493430;2094
48326;405676;717
48342;435623;5624
48385;443453;96
48394;457430;417
48412;406816;643
48414;400717;484
48416;462519;842
48516;407887;422
48518;420294;0781
48520;424993;794
48560;439289;510
48593;483726;895
48596;419946;975
48598;420609;672
48638;074291;2236
48649;024966;6774
48678;426459;0070
48696;404203;440
48698;814075;3364
48738;455590;523
48741;478049;4201
48744;367027;378
48774;206634;693
48780;482571;124
48783;418689;683
48872;475169;077
48877;489270;14
48879;437232;123
48883;853096;1173
48982;424095;1619
48997;396171;427
49013;452681;3767
49110;104905;7295
49130;401445;726
49132;811136;152
49220;470765;4799
49263;486585;1710
49265;420901;588
49272;381061;6557
49274;366548;836
49276;454987;809
49278;453467;551
49280;308055;0741
49284;499603;357
49286;457939;581
49314;433387;873
49347;460792;324
49389;000439;698
49396;365830;179
49524;762121;447
49530;450259;372
49647;413895;986
49649;449010;486
49651;479143;246
49666;422295;8615
49688;046889;3210
49735;443431;2795
49772;446755;4202
49793;758794;1170
49822;343737;247
49824;443489;125
49910;463998;646
49917;783612;8923
49932;460829;730
49957;464049;618
49961;465551;259
50003;398913;053
50005;473444;494
50064;452624;82
50068;498380;251
50147;454082;656
50158;775539;931
50160;482546;3967
50189;808146;275
50274;489327;3771
50354;045081;1578
50356;043918;1972
50440;772193;283
50442;426883;457
50445;455960;398
50514;457655;549
50601;398808;265
50610;453453;4137
50613;369359;5689
50658;473434;3365
50685;473308;0758
50740;058578;1863
50792;395495;3668
50794;475394;516
50796;397044;0075
50798;799949;760
50800;425430;966
50802;490084;257
50804;367959;248
50806;477051;757
50842;469754;206
50851;380268;4761
50872;382932;062
50912;401711;266
50923;469263;172
50942;423505;965
50954;482527;7725
50999;396042;3517
51024;118414;7266
51037;450340;828
51077;259324;250
51080;401997;169
51082;778661;6555
51084;758766;1172
51086;481369;594
51088;499554;0090
51091;462200;874
51167;476735;3393
51174;432402;2271
51255;425112;638
51314;465188;993
51357;112681;2554
51412;435705;738
51471;454776;5163
51498;264323;0845
51540;443706;949
51545;425379;1330
51562;106336;0942
51573;036154;7040
51575;486946;1199
51662;416449;271
51666;475937;0790
51694;477095;4055
51698;768212;267
51705;482088;691
51709;468492;255
51834;416508;977
51884;433416;6727
51903;770772;4434
51925;477071;963
51927;455760;4001
51931;490204;355
51933;475355;6385
51935;822854;485
51937;800069;793
51939;453556;273
52042;389557;075
52241;427470;270
52245;445934;955
52279;422774;0172
52281;462322;53768
52283;444682;683
52287;396555;267
52299;419434;6018
52319;076584;2311
52328;448134;272
52375;462338;903
52435;060345;3377
52458;486822;271
52462;455326;3158
52579;450188;407
52604;488120;145
52644;452702;0294
52668;419843;3067
52694;453451;268
52712;435670;785
52715;772178;3280
52722;413300;59
52724;338216;950
52730;329737;3352
52767;075610;0553
52784;856008;3894
52831;095583;4240
52867;458364;3171
52885;851578;977
52950;409904;269
52952;480025;1798
52967;491747;919
52973;478311;964
52975;427327;976
53000;463854;562
53022;087578;1205
53024;762111;6676
53121;413267;10
53123;907657;723
53125;449088;85
53127;470705;2526
53129;780571;432
53138;455596;4208
53140;412915;4207
53143;444628;4200
53161;497137;488
53280;455362;0063
53318;460740;2225
53322;496806;98
53326;465203;0832
53355;177242;241
53435;498353;691
53447;842929;990
53450;079453;70261
53453;079946;2049
53460;423294;408
53464;486576;979
53466;479500;4043
53468;457572;0288
53519;028528;991
53550;462504;952
53574;473709;7320
53578;449851;1427
53808;490822;1211
53883;430484;9870
53894;386032;359
53921;829459;988
53953;450385;021
53956;795368;196
53972;337978;571
53974;762114;959
53993;413099;698
53996;418279;858
54001;373889;75
54004;762107;563
54116;432289;6083
54121;042286;7292
54185;832903;4582
54190;445922;688
54256;787475;0074
54259;486655;270
54272;462538;5
54274;897361;857
54276;481141;638
54281;423977;669
54286;440963;503
54354;478116;4546
54372;362225;0795
54503;829482;363
54617;412535;7350
54648;293564;174
54686;462396;703
54732;424823;750
54734;815244;0760
54736;431197;349
54745;477078;3068
54768;462244;4144
54771;427392;858
54780;489237;2435
54785;373883;082
54787;804461;1835
54796;841044;845
54881;923752;3958
54908;804540;335
54910;437857;0961
54934;784972;0071
54962;810988;2994
54995;077258;992
54997;381849;176
54999;465602;141
55020;811106;3173
55036;116441;4786
55052;783233;347
55061;800022;3529
55067;454931;23
55069;032846;009
55071;912593;2901
55080;476964;413
55094;478134;973
55110;465436;629
55112;469184;5361
